epoch,time,lr,train_loss,validation_loss
0,454.26304030418396,0.001,0.052175879908544526,0.00459308534013202
1,454.2656219005585,0.001,0.0046950264014194755,0.004471802708177548
2,454.2093517780304,0.001,0.00458047830850997,0.004375240013539923
3,454.2662353515625,0.001,0.004534316868711895,0.004333146840988701
4,454.08263301849365,0.001,0.004516670502155845,0.004306225138030908
5,453.93082213401794,0.001,0.004508980954942779,0.004318392092449505
6,453.7420036792755,0.001,0.004507680215575999,0.0044150077028738965
7,453.3658380508423,0.001,0.00452237643627586,0.004316810085934582
8,452.6196255683899,0.001,0.004533855509855757,0.004606296648720497
9,452.2263491153717,0.001,0.004518891388736937,0.004334833103333728
10,451.38054943084717,0.001,0.004516271195729803,0.0043518334966351465
11,448.8085277080536,0.001,0.0045153713599255865,0.004397441366826879
12,445.5724983215332,0.001,0.004506264859027561,0.0043249493266862395
13,443.095988035202,0.001,0.004513749494680274,0.004349831278970096
14,442.9954617023468,0.001,0.004496577512901767,0.004329530445109524
15,442.7659213542938,0.001,0.0045104681942080916,0.0043476599739595
16,442.49348878860474,0.001,0.00449330523819118,0.004325780823713329
17,442.42159509658813,0.001,0.0044966400948173385,0.004326150634120393
18,442.61025762557983,0.001,0.004490468508260303,0.0043506611556377315
19,442.61889123916626,0.001,0.0044915025745047394,0.004345788484495984
20,442.6880884170532,0.001,0.004489754204609709,0.004320335685840435
21,442.4670202732086,0.001,0.004511736954932717,0.004330433704795761
22,442.64344000816345,0.001,0.004475580461660934,0.004393508802298079
23,442.6230676174164,0.001,0.004489027296107164,0.004323035630168214
24,442.5205240249634,0.001,0.004490054942659315,0.004319412137977401
