epoch,time,lr,train_loss,validation_loss
0,454.3056471347809,0.0025,1.888169090838183e+20,4687628082566264.0
1,454.1449303627014,0.0025,2257671630845509.0,992047365692899.4
2,454.2116632461548,0.0025,493705230513732.9,154320197728224.8
3,454.18258810043335,0.0025,121776363442870.64,72001842971289.34
4,454.00344252586365,0.0025,58850766804884.21,37257239930952.77
5,453.96739649772644,0.0025,28005139086976.75,14915279873704.934
6,453.9023461341858,0.0025,12226185202682.012,7390412860545.949
7,453.76284742355347,0.0025,6869198603485.567,3813146077090.4365
8,453.79986238479614,0.0025,3428621106960.468,1587484595236.3857
9,453.49570202827454,0.0025,1639673774870.456,859788229491.6548
10,453.63837790489197,0.0025,807830320445.3801,388160539403.69543
11,453.826509475708,0.0025,325850740083.27484,143473852748.67004
12,453.6119267940521,0.0025,138571821379.3684,67755045581.31979
13,453.4431233406067,0.0025,73465094744.32748,38053492964.71066
14,453.6608827114105,0.0025,41522548182.83041,22253477539.736042
15,453.69593691825867,0.0025,22488343828.210526,13325686118.659899
16,453.8630964756012,0.0025,11894003564.538012,7730395985.86802
17,454.1348195075989,0.0025,6520114453.7076025,4390696844.345178
18,453.7366044521332,0.0025,3666442283.6023393,2451841438.538071
19,453.58370995521545,0.0025,2042037005.380117,1302889282.2741117
20,453.85719776153564,0.0025,9.348953019631967e+19,5.45539686843042e+17
21,453.7177016735077,0.0025,1.0669466960549435e+17,3.0723512623954636e+16
22,453.6498589515686,0.0025,1.7174013026702964e+16,9182874619217868.0
23,453.60693168640137,0.0025,6451012322396795.0,4552948464353945.0
24,453.5468831062317,0.0025,3553617575240015.5,2676498985443203.0
