,Train Loss,Validation Loss,epoch,learning rate,epoch_duration [s]
0,0.06819939012489011,0.016731677746230907,0,9.55e-05,508.4284019470215
1,0.009178879775948102,0.006412358573553237,1,9.1e-05,525.3891932964325
2,0.0054001047786685725,0.004611869469623674,2,8.65e-05,492.3017523288727
3,0.004220666438941994,0.003998626087030227,3,8.2e-05,495.8253290653229
4,0.0038481033707578336,0.003768565281378952,4,7.75e-05,482.2669503688812
5,0.0036793486740920815,0.0036567563021724873,5,7.3e-05,454.4877951145172
6,0.003602145404945458,0.0036011093338443475,6,6.85e-05,385.8939278125763
7,0.0035565000387930102,0.0035662447652694855,7,6.4e-05,392.28923773765564
8,0.0035271128985069453,0.003541148585182699,8,5.9499999999999996e-05,393.83350944519043
9,0.0035011834434924586,0.003519660285250707,9,5.5e-05,414.42687582969666
10,0.0034839713255003573,0.003503798761151054,10,5.05e-05,410.1796717643738
11,0.00347088941282803,0.0034906910309060054,11,4.6e-05,378.6755678653717
12,0.0034594371494266296,0.0034799081146378408,12,4.15e-05,409.55369997024536
13,0.0034488104734449617,0.0034700495360249824,13,3.7e-05,369.5832290649414
14,0.0034384689023417812,0.0034620679533955727,14,3.25e-05,364.6918716430664
15,0.003432139784338013,0.0034552607261999087,15,2.8e-05,381.3660817146301
16,0.0034262463525538485,0.00344951848753474,16,2.35e-05,394.1624240875244
17,0.003419660189519486,0.0034450962716205554,17,1.8999999999999998e-05,401.1284034252167
18,0.0034173267908514508,0.00344143915836784,18,1.4499999999999998e-05,398.9432442188263
19,0.0034139438967911466,0.0034386824858798223,19,9.999999999999996e-06,406.84891653060913
