,Train Loss,Validation Loss,epoch,learning rate,epoch_duration [s]
0,0.11557652077247058,0.023700823499397797,0,0.000955,460.4170343875885
1,0.016880353912711143,0.013808347115462477,1,0.00091,422.84512734413147
2,0.012822146016743875,0.012147628617557612,2,0.000865,450.4665424823761
3,0.011504844251659608,0.010897153734483501,3,0.00082,432.07973051071167
4,0.010366635787631235,0.009893400086597963,4,0.000775,427.078045129776
5,0.009436665313138116,0.00906023501672528,5,0.00073,420.82446002960205
6,0.008685078111387069,0.008411244573918257,6,0.000685,425.49644899368286
7,0.008121195038960825,0.007939631331034681,7,0.0006399999999999999,428.0621132850647
8,0.0077210041664300426,0.007616031195291064,8,0.0005949999999999999,412.54176926612854
9,0.007447007412631665,0.007398195522414012,9,0.0005499999999999999,428.72591519355774
10,0.007263736604082007,0.007251725616780194,10,0.0005049999999999999,416.369083404541
11,0.007142849627041047,0.007149695926769214,11,0.00045999999999999996,426.9452464580536
12,0.007058106197585021,0.007075958546589722,12,0.00041499999999999995,421.5897104740143
13,0.0069876965736189196,0.007020101797851649,13,0.00036999999999999994,430.1582067012787
14,0.00694212936345608,0.006976755293594165,14,0.00032499999999999993,406.18966484069824
15,0.006899291979930093,0.0069422796791927385,15,0.00028,436.4622254371643
16,0.00686793873507169,0.006914545824243264,16,0.000235,428.30226612091064
17,0.006849177346955384,0.006892573808065869,17,0.00018999999999999998,428.42844557762146
18,0.006828704383224249,0.006875413173640316,18,0.000145,427.00872325897217
19,0.006808200220186864,0.0068626617589457465,19,9.999999999999998e-05,485.86537313461304
